ID,ObsType,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
18819,GAN,34.01,-118.399,20.19,2008-03-08,19:00,2008-03-08,11:00,3,,,1/4 of sky,Orion,"Two street lights within 50M.  Even though the sky was cloudy, I could see Orion good,",Little cloudy in the west.,United States - California
18818,GAN,39.6418,-104.9,1699.09,2008-03-08,19:00,2008-03-08,12:00,3,,,1/4 of sky,Orion,"It was a little bit cloudly, but I was still able to see the sky. . I was standing on the trail that runs behind my house.","It had some clouds, but overall it was a good view upthere.",United States - Colorado
18817,GAN,39.5048,-104.738,1839.76,2008-03-08,19:00,2008-03-08,12:00,2,,,1/4 of sky,Orion,I live in parker colorado.,"Clouds, visibility low.",United States - Colorado
18816,GAN,35.7929,-78.6584,117.44,2008-03-08,19:00,2008-03-08,14:00,3,,,clear,Orion,,There are not as many stars in the sky as there usually are.,United States - North Carolina
18815,GAN,3.85891,11.5036,777.18,2008-03-08,19:00,2008-03-08,20:00,1,,,1/4 of sky,Orion,"Some point lightning but not to much, theree are houses everywhere around  !!!",There no to much cloud but i can not see not to much stars i don't realy no why!!!,Cameroon
18814,GAN,35.76,-78.64,70.83,2008-03-08,18:53,2008-03-08,13:53,-9999,,,over 1/2 of sky,Orion,,cloudy,United States - North Carolina
18813,GAN,41.56,-90.61,205.17,2008-03-08,18:50,2008-03-08,12:50,1,,,over 1/2 of sky,Orion,,,United States - Iowa
18812,GAN,10.6333,-85.4333,152.6,2008-03-08,18:47,2008-03-08,12:47,6,,,clear,Orion,Desde la posici_n en que estabamos ten_amos una excelente visibilidad,Ese d_a el cielo estaba despejado.,Costa Rica
18811,GAN,41.1523,-123.274,1082.39,2008-03-08,18:30,2008-03-08,10:30,-9999,,,over 1/2 of sky,Orion,it was at my house.,the sky was all grey like if it was a big cloud so i couldnt see anything.,United States - California
18810,GAN,49.2,16.6333,206.69,2008-03-08,18:25,2008-03-08,19:25,1,,,1/4 of sky,Orion,,,Czech Republic
18809,GAN,40.8403,-83.9375,267.22,2008-03-08,18:08,2008-03-08,13:08,5,,,clear,Orion,,,United States - Ohio
18808,GAN,33.0152,-117.259,3.35,2008-03-08,18:00,2008-03-08,10:00,4,17.83,,clear,Orion,,,United States - California
18807,GAN,38.9902,-76.2215,-10.24,2008-03-08,18:00,2008-03-08,13:00,5,,,clear,Orion,,,United States - Maryland
18806,GAN,32.4144,-111.012,827.81,2008-03-08,18:00,2008-03-08,11:00,4,18.28,,clear,Orion,neighbors lights were on.,,United States - Arizona
18805,GAN,32.4084,-110.999,820.43,2008-03-08,18:00,2008-03-08,11:00,4,,,clear,Orion,Perfect sky no cluds iun the way at all  Really fun expiermiuent,No clouds clear,United States - Arizona
18804,GAN,40.9019,-83.9001,253.18,2008-03-08,18:00,2008-03-08,13:00,4,,,clear,Orion,,,United States - Ohio
18803,GAN,32.28,-110.88,766.59,2008-03-08,18:00,2008-03-08,11:00,6,,,clear,Orion,,,United States - Arizona
18802,GAN,42.4812,-83.4941,283.33,2008-03-08,18:00,2008-03-08,13:00,-9999,,,over 1/2 of sky,Orion,,,United States - Michigan
18801,GAN,42.47,-82.5,173.9,2008-03-08,18:00,2008-03-08,13:00,-9999,,,1/2 of sky,Orion,,,Canada
18800,GAN,42.4698,-83.5095,293.98,2008-03-08,18:00,2008-03-08,13:00,-9999,,,over 1/2 of sky,Orion,,,United States - Michigan
18799,GAN,44.8534,-84.43,367.33,2008-03-08,18:00,2008-03-08,13:00,-9999,,,over 1/2 of sky,Orion,,,United States - Michigan
18798,GAN,43.0,-3.0,269.93,2008-03-08,18:00,2008-03-08,19:00,1,,,over 1/2 of sky,Orion,IES MIGUEL DE UNAMUNO BHI of Bilbao (Basque country)DBHko 3.mailako ikasleok / Students of Secundary School,,Spain
18797,GAN,36.0,-111.0,1772.94,2008-03-08,18:00,2008-03-08,11:00,4,,,clear,Orion,None,Clear,United States - Arizona
18796,GAN,37.3448,-81.4453,519.13,2008-03-08,18:00,2008-03-08,13:00,-9999,,,1/4 of sky,Orion,,There was snow falling,United States - West Virginia
18795,GAN,40.314,-111.71,1446.64,2008-03-08,18:00,2008-03-08,11:00,5,,,clear,Orion,"backyard, on porch. streetlamp about 100 m. away, not sheilded at all. neighbors lights on.  none",very clear. a little dark. hard to see the stars. my eyes probably arent adjusted. a little bit hazy to the south.,United States - Utah
18794,GAN,41.75,-86.18,251.54,2008-03-08,18:00,2008-03-08,13:00,3,,,clear,Orion,brr,it was fine,United States - Indiana
18793,GAN,-35.2355,149.05,591.27,2008-03-08,18:00,2008-03-09,05:00,2,,,clear,Orion,,,Australia
18792,GAN,37.3448,-81.4453,519.13,2008-03-08,18:00,2008-03-08,13:00,-9999,,,over 1/2 of sky,Orion,MVMS/CBH,Snowed,United States - West Virginia
18791,GAN,43.753,-71.1501,157.11,2008-03-08,18:00,2008-03-08,13:00,-9999,,,over 1/2 of sky,Orion,The clouds block my view.  I wish it was sunny so I could see better.,I barly could see the stars with the clouds,United States - New Hampshire
18790,GAN,37.3894,-81.4099,702.26,2008-03-08,18:00,2008-03-08,13:00,3,,,1/4 of sky,Orion,mvms?vjhwot up bitch,,United States - West Virginia
18789,GAN,44.95,26.0167,160.43,2008-03-08,18:00,2008-03-08,20:00,6,,,1/4 of sky,Orion,,,Romania
18788,GAN,-34.51,-58.55,26.28,2008-03-08,18:00,2008-03-08,16:00,-9999,,,over 1/2 of sky,Orion,,,Argentina
18787,GAN,39.0833,-76.65,43.08,2008-03-08,18:00,2008-03-08,13:00,-9999,,,over 1/2 of sky,Orion,semi-rural,completely overcast 5_ Celsius,United States - Maryland
18786,GAN,45.1565,-93.6588,282.6,2008-03-08,18:00,2008-03-08,12:00,-9999,,,over 1/2 of sky,Orion,,Couldnt see anything because it was cloudy and snowing,United States - Minnesota
18785,GAN,40.16,-74.23,34.34,2008-03-08,18:00,2008-03-08,13:00,-9999,,,over 1/2 of sky,Orion,Back Yard/ Open Field,very cloudy,United States - New Jersey
18784,GAN,40.3555,22.573,53.38,2008-03-08,18:00,2008-03-08,20:00,5,,,clear,Orion,public electrisity company on strike,,Greece
18783,GAN,25.1651,51.3352,42.13,2008-03-08,18:00,2008-03-08,21:00,4,,,clear,Orion,,,Qatar
18782,GAN,38.959,-94.619,295.6,2008-03-08,18:00,2008-03-08,12:00,-9999,,,1/4 of sky,Orion,test data baker,,United States - Kansas
18781,GAN,-35.0253,-68.6767,1292.92,2008-03-08,12:59,2008-03-08,10:59,7,,,1/4 of sky,Orion,,Visto desde la Republica de El Nihuil.,Argentina
18780,GAN,33.878,-84.3369,308.11,2008-03-08,12:30,2008-03-08,07:30,2,,,1/4 of sky,Orion,,,United States - Georgia
18779,GAN,33.878,-84.3369,308.11,2008-03-08,12:30,2008-03-08,07:30,2,,,1/4 of sky,Orion,,,United States - Georgia
18778,GAN,50.7992,7.30743,198.22,2008-03-08,12:20,2008-03-08,13:20,7,22.2,,clear,Orion,,,Germany
18777,GAN,21.3544,46.1716,629.35,2008-03-08,12:20,2008-03-08,15:20,-9999,,,over 1/2 of sky,Orion,"Student at Fine Art High School ARAD, ROMANIA",,Saudi Arabia
18776,GAN,49.11,16.35,211.22,2008-03-08,12:19,2008-03-08,13:19,3,,,1/4 of sky,Orion,,,Czech Republic
18775,GAN,38.7028,-90.1727,126.39,2008-03-08,12:02,2008-03-08,06:02,2,,,1/4 of sky,Orion,"This was taken in my Backyard, so the observation isnt that great.",,United States - Illinois
18774,GAN,38.7028,-90.1727,126.39,2008-03-08,12:02,2008-03-08,06:02,2,,,1/4 of sky,Orion,"Back yard of my house, the light is bright around the area in St Louis, so the observation point isnt to great.",,United States - Illinois
18773,GAN,37.1701,-3.59226,685.85,2008-03-08,12:00,2008-03-08,13:00,3,,,clear,Orion,"From Granada, Espaa In the outsides of the city.",,Spain
18772,GAN,37.4243,-6.16551,171.81,2008-03-08,12:00,2008-03-08,13:00,4,,,clear,Orion,,About 6 at Pickering scale of seeing,Spain
18771,GAN,47.5119,8.54646,423.83,2008-03-07,23:30,2008-03-08,00:30,-9999,,,over 1/2 of sky,Orion,"GLOBE school Mettmenriet Buelach, Switzerland",,Switzerland
18770,GAN,39.496,-77.8625,141.11,2008-03-07,23:15,2008-03-07,18:15,5,,,clear,Orion,,"Beautiful Night out, Wonderfuly for seeing the stars.",United States - West Virginia
18769,GAN,36.025,-114.948,610.02,2008-03-07,23:03,2008-03-07,15:03,3,16.87,,1/2 of sky,Orion,,,United States - Nevada
18768,GAN,41.5998,-93.5919,260.57,2008-03-07,23:00,2008-03-07,17:00,3,,,1/4 of sky,Orion,Not too much light pollution as I am normally accustomed to,,United States - Iowa
18767,GAN,-35.4719,-69.5736,1409.7,2008-03-07,23:00,2008-03-07,21:00,6,,,1/4 of sky,Orion,,,Argentina
18766,GAN,-35.4719,-69.5736,1409.7,2008-03-07,23:00,2008-03-07,21:00,6,,,1/4 of sky,Orion,,Por fin despejado!!!,Argentina
18765,GAN,35.4723,128.99,554.22,2008-03-07,23:00,2008-03-08,08:00,2,,,1/4 of sky,Orion,"Korea Science Academy, Busan, South Korea  there was a bright street light near me...",fairly clear,South Korea
18764,GAN,52.5342,13.6117,61.98,2008-03-07,23:00,2008-03-08,00:00,1,,,clear,Orion,,,Germany
18763,GAN,49.7525,16.0808,649.68,2008-03-07,23:00,2008-03-08,00:00,5,,,clear,Orion,,,Czech Republic
18762,GAN,42.5576,-71.1509,27.17,2008-03-07,23:00,2008-03-07,18:00,2,,,1/4 of sky,Orion,my naghbor couldnt shut off there light  what wolf,slight cloud cover,United States - Massachusetts
18761,GAN,33.494,-111.921,381.35,2008-03-07,23:00,2008-03-07,16:00,3,,,clear,Orion,,,United States - Arizona
18760,GAN,35.5749,-97.5801,366.2,2008-03-07,23:00,2008-03-07,17:00,3,,,clear,Orion,"Lake Hefner  This location is also used by the Oklahoma City Astronomy Club for novice sessions and does provide a good place for many to see lunar eclipses, ISS passes, comets, and such, but not good for deep sky objects.",Clear and cool,United States - Oklahoma
18759,GAN,-34.9021,138.641,55.61,2008-03-08,00:00,2008-03-08,10:30,4,,,clear,Orion,"Just out of adelaide, in the suburb of payneham, south australia  The time I submitted was in local adelaide time.",Streetlights right near my house!,Australia
18758,GAN,44.81,-73.11,91.98,2008-03-07,22:59,2008-03-07,17:59,5,,,clear,Orion,,,United States - Vermont
18757,GAN,-34.88,-60.0,56.21,2008-03-07,22:38,2008-03-07,20:38,4,,,clear,Orion,"Chivilcoy, Bs As, As, Argentina  Observaci_n realizada desde zona urbana",Despejado,Argentina
18756,GAN,35.25,-93.04,104.27,2008-03-07,22:30,2008-03-07,16:30,3,,,clear,Orion,Not many houses near my location but there is a truck stop down the road.  Due to the truck stop there is alot of light pollution.,Very clear but hard to see the stars.,United States - Arkansas
18755,GAN,32.4,-110.983,780.79,2008-03-07,22:30,2008-03-07,15:30,4,,,clear,Orion,,,United States - Arizona
18754,GAN,45.9959,-82.3014,170.61,2008-03-07,22:30,2008-03-07,17:30,7,,,clear,Orion,"The end of Maple Point Road, overlooking the North Channel.",,Canada
18753,GAN,37.9875,-1.1206,47.0,2008-03-07,22:30,2008-03-07,23:30,4,,,clear,Orion,HACIA FRIO  HEMOS VISTO MARTE Y SATURNO,,Spain
18752,GAN,32.2684,-110.967,713.8,2008-03-07,22:30,2008-03-07,15:30,4,18.4,,clear,Orion,,,United States - Arizona
18751,GAN,28.1317,-82.4486,19.56,2008-03-07,22:25,2008-03-07,17:25,2,,,1/4 of sky,Orion,,,United States - Florida
18750,GAN,32.2243,-110.969,727.35,2008-03-07,22:21,2008-03-07,15:21,2,,,clear,Orion,It was hard to see. I think it gets harder to see after ten.,none,United States - Arizona
18749,GAN,32.77,-117.25,3.88,2008-03-07,22:20,2008-03-07,14:20,4,,,clear,Orion,I was at the beach!,A little hazey.,United States - California
18748,GAN,32.7699,-117.253,3.58,2008-03-07,22:20,2008-03-07,14:20,4,,,clear,Orion,At the beach!  There was a bonfire not too far away which was also a slight obstruction.,A little foggy.,United States - California
18747,GAN,43.437,-71.1676,166.68,2008-03-07,22:20,2008-03-07,17:20,6,,,clear,Orion,,,United States - New Hampshire
18746,GAN,37.3661,-81.5518,427.37,2008-03-07,22:20,2008-03-07,17:20,1,,,clear,Orion,MVMS/NH,,United States - West Virginia
18745,GAN,43.8668,-71.6441,206.38,2008-03-07,22:18,2008-03-07,17:18,2,,,1/2 of sky,Orion,Lights from Resturant across the street  prhs az,kind of cloudy,United States - New Hampshire
18744,GAN,49.7744,17.7534,472.89,2008-03-07,22:16,2008-03-07,23:16,4,,,clear,Orion,http://zs.vitkov.indos.cz/,,Czech Republic
18743,GAN,47.6522,20.1538,102.0,2008-03-07,22:15,2008-03-07,23:15,2,,,1/4 of sky,Orion,A haz elott all egy utcai lampa kb. 100 meterre,,Hungary
18742,GAN,45.0132,-93.2435,262.17,2008-03-07,22:14,2008-03-07,16:14,1,,,clear,Orion,,A bit of light pollution. Clear sky but hard to see many stars.,United States - Minnesota
18741,GAN,43.87,-71.64,209.08,2008-03-07,22:13,2008-03-07,17:13,2,,,1/4 of sky,Orion,PRHScb,It was a little rainy.,United States - New Hampshire
18740,GAN,37.38,-81.56,514.77,2008-03-07,22:13,2008-03-07,17:13,1,,,clear,Orion,MVMS/KBH.,,United States - West Virginia
18739,GAN,40.1536,-105.101,1506.31,2008-03-07,22:10,2008-03-07,15:10,2,,,1/4 of sky,Orion,Mike Zawaski Astronomy class,,United States - Colorado
18738,GAN,37.3448,-81.4453,519.13,2008-03-07,22:10,2008-03-07,17:10,-9999,,,over 1/2 of sky,Orion,MVMS/T.W,,United States - West Virginia
18737,GAN,18.44,-66.75,89.46,2008-03-07,22:10,2008-03-07,18:10,5,,,1/4 of sky,Orion,,,Puerto Rico
18736,GAN,14.7755,17.3871,281.28,2008-03-07,22:05,2008-03-07,23:05,4,,,1/4 of sky,Orion,guediawaye,,Chad
18735,GAN,49.5689,15.9344,572.13,2008-03-07,22:00,2008-03-07,23:00,4,,,clear,Orion,,,Czech Republic
18734,GAN,38.2005,-1.41696,221.75,2008-03-07,22:00,2008-03-07,23:00,7,,,clear,Orion,,,Spain
18733,GAN,9.22224,99.8464,8.4,2008-03-07,22:00,2008-03-08,05:00,4,,,1/2 of sky,Orion,,,Thailand
18732,GAN,32.2442,-110.958,737.07,2008-03-07,22:00,2008-03-07,15:00,3,,,clear,Orion,,,United States - Arizona
18731,GAN,-35.4814,-69.5972,1432.07,2008-03-07,22:00,2008-03-07,20:00,4,,,clear,Orion,,"Viendo el cielo al oeste, cielo despejado, poca nubosidad desde donde vimos el cinturon de Orion.",Argentina
18730,GAN,-35.4814,-69.5972,1432.07,2008-03-07,22:00,2008-03-07,20:00,4,,,clear,Orion,,"Viendo el cielo al oeste, cielo despejado, con poca nubosidad desde donde vimos el cinturon de Orion",Argentina
18729,GAN,32.2348,-110.866,770.99,2008-03-07,22:00,2008-03-07,15:00,4,,,clear,Orion,Behind Park mall,Very dark due to no street lights,United States - Arizona
18728,GAN,52.4978,13.3958,35.46,2008-03-07,22:00,2008-03-07,23:00,-9999,,,over 1/2 of sky,Orion,,,Germany
18727,GAN,37.3894,-81.4099,702.26,2008-03-07,22:00,2008-03-07,17:00,-9999,,,over 1/2 of sky,Orion,MVMS/KM,,United States - West Virginia
18726,GAN,45.7,18.1,90.02,2008-03-07,22:00,2008-03-07,23:00,-9999,,,over 1/2 of sky,Orion,,,Croatia
18725,GAN,35.3653,-97.5277,387.63,2008-03-07,22:00,2008-03-07,16:00,3,,,1/4 of sky,Orion,Apartment complex  Tried different areas of the complex but bad lighting surrounded the place.,"Clear for the most part, a little cool, but nice.",United States - Oklahoma
18724,GAN,32.2307,-110.954,741.56,2008-03-07,22:00,2008-03-07,15:00,3,,,clear,Orion,,,United States - Arizona
18723,GAN,32.81,-117.01,233.71,2008-03-07,22:00,2008-03-07,14:00,3,,,1/4 of sky,Orion,"It wasn't really great for the observation becouse, there are so many houses and night rights around the location. However I could have an optunity to observe the Orion this time,  Actually today was not really great condition to obserbe the stars. However I could have an opotunity to obserbe the orion tonight.",There were some clouds on this time.,United States - California
18722,GAN,-34.51,-58.55,26.28,2008-03-07,22:00,2008-03-07,20:00,-9999,,,over 1/2 of sky,Orion,,Rainy.,Argentina
18721,GAN,44.9459,-93.1075,269.68,2008-03-07,22:00,2008-03-07,16:00,1,,,clear,Orion,The light pollution is horrible where I am,,United States - Minnesota
18720,GAN,-32.3014,-58.0777,40.0,2008-03-07,22:00,2008-03-07,20:00,5,,,clear,Orion,downtown paysand,"very clear night, low humidity",Uruguay
18719,GAN,44.9542,26.0225,158.99,2008-03-07,22:00,2008-03-08,00:00,1,,,over 1/2 of sky,Orion,,,Romania
18718,GAN,32.2294,-110.951,741.95,2008-03-07,22:00,2008-03-07,15:00,1,,,clear,Orion,,,United States - Arizona
18717,GAN,42.7393,-83.9464,260.29,2008-03-07,22:00,2008-03-07,17:00,4,,,clear,Orion,Trees did obsure some of the sky.Location is inthe country so very little artifical lights. Just a yard light.,clear,United States - Michigan
18716,GAN,36.0069,-114.978,687.49,2008-03-07,21:56,2008-03-07,13:56,2,16.26,,1/2 of sky,Orion,,,United States - Nevada
18715,GAN,33.83,-118.2,25.59,2008-03-07,21:56,2008-03-07,13:56,1,,,1/2 of sky,Orion,"Long Beach, CA",very cloudy. could barely see any stars. might be due to cloud coverage and the bright lights in long beach.,United States - California
18714,GAN,32.2156,-110.903,768.58,2008-03-07,21:53,2008-03-07,14:53,4,,,clear,Orion,"in midtown, city of about a million, in my suburban backyard",have seen darker nights than this,United States - Arizona
18713,GAN,32.8277,-116.995,167.91,2008-03-07,21:51,2008-03-07,13:51,4,,,clear,Orion,I am standing on a long dark drive way. The closes light source is at least 200 feet away.,,United States - California
18712,GAN,32.83,-116.99,118.8,2008-03-07,21:51,2008-03-07,13:51,4,,,clear,Orion,,,United States - California
18711,GAN,46.1954,21.3007,109.0,2008-03-07,21:50,2008-03-07,23:50,-9999,,,over 1/2 of sky,Orion,students from ' sabin dragoi' art highschool arad romania,still raining,Romania
18710,GAN,52.21,4.55,2.57,2008-03-07,21:50,2008-03-07,22:50,3,,,clear,Orion,Amsterdam,,Netherlands
18709,GAN,-33.0191,-61.0433,72.45,2008-03-07,21:45,2008-03-07,19:45,6,,,clear,Orion,"Taller de Ciencia de la Escuela1345 - Club de aficionados ""Astronom_a para todos"" - PUJATO (SANTA FE) Argentina",,Argentina
18708,GAN,-33.0191,-61.0433,72.45,2008-03-07,21:45,2008-03-07,19:45,3,,,clear,Orion,"Club de aficionados ""Astronom_a para todos"" - PUJATO (SANTA FE) Argentina",,Argentina
18707,GAN,39.6387,-104.678,1775.4,2008-03-07,21:45,2008-03-07,14:45,-9999,,,over 1/2 of sky,Orion,I chose to drive away from city lights to a local rural area park.  I was unable to see sky due to cloud cover 7 and 8 march,Unfortunately the sky was overcast and I was unable to distingush any stars..=(,United States - Colorado
18706,GAN,46.1788,21.3334,107.52,2008-03-07,21:45,2008-03-07,23:45,-9999,,,over 1/2 of sky,Orion,students from ' sabin dragoi' art highschool arad Romania,still raining,Romania
18705,GAN,46.1645,21.2921,107.94,2008-03-07,21:45,2008-03-07,23:45,-9999,,,over 1/2 of sky,Orion,students from ' sabin dragoi' art highschool ARAD ROMANIA,RAIN !!!!!!!!!!!!!!!!!!,Romania
18704,GAN,9.96689,-84.2241,845.82,2008-03-07,21:40,2008-03-07,15:40,-9999,,,over 1/2 of sky,Orion,,,Costa Rica
18703,GAN,46.1772,21.3155,111.58,2008-03-07,21:39,2008-03-07,23:39,-9999,,,over 1/2 of sky,Orion,Sabin Dragoi High School - Arad ROMANIA,,Romania
18702,GAN,8.63972,99.8972,11.08,2008-03-07,21:36,2008-03-08,04:36,3,,,1/2 of sky,Orion,,,Thailand
18701,GAN,8.63972,99.8972,11.08,2008-03-07,21:36,2008-03-08,04:36,3,,,1/2 of sky,Orion,,,Thailand
18700,GAN,9.96689,-84.2241,845.82,2008-03-07,21:36,2008-03-07,15:36,5,,,clear,Orion,,,Costa Rica
18699,GAN,46.2103,21.2776,103.0,2008-03-07,21:35,2008-03-07,23:35,-9999,,,over 1/2 of sky,Orion,students from ' sabin dragoi' art highschool arad romania,r a i n i n g,Romania
18698,GAN,30.0924,-95.6108,55.16,2008-03-07,21:35,2008-03-07,15:35,4,,,clear,Orion,,,United States - Texas
18697,GAN,9.96689,-84.2241,845.82,2008-03-07,21:33,2008-03-07,15:33,4,,,1/4 of sky,Orion,,,Costa Rica
18696,GAN,49.1878,16.5944,205.97,2008-03-07,21:30,2008-03-07,22:30,5,,,clear,Orion,,,Czech Republic
18695,GAN,-33.019,-61.0433,72.6,2008-03-07,21:30,2008-03-07,19:30,4,,,clear,Orion,"Taller de Ciencia de la Escuela1345 - Club de aficionados ""Astronom_a para todos"" - PUJATO (SANTA FE) Argentina",,Argentina
18694,GAN,-33.0191,-61.0433,72.45,2008-03-07,21:30,2008-03-07,19:30,3,,,clear,Orion,,"Taller de Ciencia de la Escuela1345 - Club de aficionados ""Astronom_a para todos"" - PUJATO (SANTA FE) Argentina",Argentina
18693,GAN,-33.0191,-61.0433,72.45,2008-03-07,21:30,2008-03-07,19:30,3,,,clear,Orion,"Taller de Ciencia de la Escuela 1345 - Club de aficionados ""Astronom_a para todos"" - PUJATO (SANTA FE) Argentina",,Argentina
18692,GAN,-33.0191,-61.0433,72.45,2008-03-07,21:30,2008-03-07,19:30,3,,,clear,Orion,"Taller de Ciencia de la Escuela1345 - Club de aficionados ""Astronom_a para todos"" - PUJATO (SANTA FE) Argentina",,Argentina
18691,GAN,-33.0191,-61.0433,72.45,2008-03-07,21:30,2008-03-07,19:30,3,,,clear,Orion,Taller de Ciencia Escuela 1345 - Club Aficionados a la Astronom_a- PUJATO (Santa Fe) -Argentina,,Argentina
18690,GAN,40.3799,-105.109,1534.03,2008-03-07,21:30,2008-03-07,14:30,-9999,,,over 1/2 of sky,Orion,M's Backyard,,United States - Colorado
18689,GAN,40.8905,-83.8851,256.21,2008-03-07,21:30,2008-03-07,16:30,6,,,1/4 of sky,Orion,,,United States - Ohio
18688,GAN,45.095,14.1197,213.66,2008-03-07,21:30,2008-03-07,22:30,5,,,clear,Orion,"urban zone, streetslights 15m",,Croatia
18687,GAN,9.83664,-83.8749,1340.76,2008-03-07,21:30,2008-03-07,15:30,4,,,clear,Orion,,,Costa Rica
18686,GAN,9.22683,99.838,16.85,2008-03-07,21:30,2008-03-08,04:30,1,,,clear,Orion,,,Thailand
18685,GAN,-18.49,-70.3,51.47,2008-03-07,21:30,2008-03-07,18:30,6,,,clear,Orion,,,Chile
18684,GAN,52.4653,13.5228,35.26,2008-03-07,21:30,2008-03-07,22:30,-9999,,,over 1/2 of sky,Orion,,,Germany
18683,GAN,46.1637,21.4033,111.0,2008-03-07,21:30,2008-03-07,23:30,-9999,,,over 1/2 of sky,Orion,There is two street within 100 m that is shielded from my view  Student from highschool Sabin Dragoi ARAD ROMANIA,,Romania
18682,GAN,33.54,-112.428,348.65,2008-03-07,21:30,2008-03-07,14:30,5,,,clear,Orion,,,United States - Arizona
18681,GAN,32.248,-110.947,738.11,2008-03-07,21:30,2008-03-07,14:30,5,,,clear,Orion,,,United States - Arizona
18680,GAN,45.1565,-93.6585,282.71,2008-03-07,21:30,2008-03-07,15:30,5,,,1/4 of sky,Orion,For this observation I left the city and went into the country where it would be better to observe the evening sky.,there were some clouds in the sky but Orion was still very visible from our location. It looked as if there were clouds coming in towards Orion but at the time I observed it the clouds were not directly overhead.,United States - Minnesota
18679,GAN,41.04,-81.49,341.35,2008-03-07,21:30,2008-03-07,16:30,-9999,,,over 1/2 of sky,Orion,,sky is very clody and there is light snow.,United States - Ohio
18678,GAN,49.6,19.2999,570.38,2008-03-07,21:30,2008-03-07,22:30,6,,,clear,Orion,,,Poland
18677,GAN,37.4368,-81.5887,393.81,2008-03-07,21:29,2008-03-07,16:29,-9999,,,over 1/2 of sky,Orion,mvms/qp,very very cloudly,United States - West Virginia
18676,GAN,39.65,-104.9,1678.9,2008-03-07,21:29,2008-03-07,14:29,-9999,,,over 1/2 of sky,Orion,,,United States - Colorado
18675,GAN,32.2285,-110.951,741.35,2008-03-07,21:28,2008-03-07,14:28,4,,,clear,Orion,,,United States - Arizona
18674,GAN,32.2292,-110.951,741.84,2008-03-07,21:27,2008-03-07,14:27,3,,,clear,Orion,,,United States - Arizona
18673,GAN,35.2465,-84.8762,224.83,2008-03-07,21:24,2008-03-07,16:24,4,18.85,,over 1/2 of sky,Orion,,light rain,United States - Tennessee
18672,GAN,40.456,-109.642,1831.81,2008-03-07,21:23,2008-03-07,14:23,1,,,1/4 of sky,Orion,Street lights nearby,,United States - Utah
18671,GAN,32.4418,-110.978,880.19,2008-03-07,21:23,2008-03-07,14:23,4,,,clear,Orion,,,United States - Arizona
18670,GAN,39.65,-104.9,1678.9,2008-03-07,21:23,2008-03-07,14:23,-9999,,,over 1/2 of sky,Orion,,Very very cloudy,United States - Colorado
18669,GAN,49.11,16.35,211.22,2008-03-07,21:22,2008-03-07,22:22,4,,,clear,Orion,,,Czech Republic
18668,GAN,41.0356,-81.6691,334.36,2008-03-07,21:22,2008-03-07,16:22,1,,,1/2 of sky,Orion,,clear,United States - Ohio
18667,GAN,45.1565,-93.6585,282.71,2008-03-07,21:20,2008-03-07,15:20,5,,,clear,Orion,,The sky was very clear and was easy to spot orion. I found it very interesting to see this on such a clear night!,United States - Minnesota
18666,GAN,43.8107,-72.1681,165.89,2008-03-07,21:20,2008-03-07,16:20,4,,,1/4 of sky,Orion,"Surrounded by trees, and a light on 5 meters away","Beautiful, light haze in South West",United States - New Hampshire
18665,GAN,40.9056,-83.9577,244.54,2008-03-07,21:19,2008-03-07,16:19,5,,,1/4 of sky,Orion,,,United States - Ohio
18664,GAN,32.172,-110.93,775.31,2008-03-07,21:19,2008-03-07,14:19,3,,,clear,Orion,Near the University and had alot of lights nearby,Did not look like alot of stars were visable.,United States - Arizona
18663,GAN,39.59,-105.02,1655.67,2008-03-07,21:16,2008-03-07,14:16,-9999,,,over 1/2 of sky,Orion,,,United States - Colorado
18662,GAN,-36.7682,144.285,236.31,2008-03-07,21:15,2008-03-08,08:15,5,,,clear,Orion,two street lights behind in the south,,Australia
18661,GAN,40.8745,-83.9168,257.92,2008-03-07,21:15,2008-03-07,16:15,4,,,clear,Orion,,,United States - Ohio
18660,GAN,32.248,-110.947,738.11,2008-03-07,21:15,2008-03-07,14:15,3,,,1/4 of sky,Orion,,,United States - Arizona
18659,GAN,39.5167,-104.936,1838.85,2008-03-07,21:15,2008-03-07,14:15,-9999,,,over 1/2 of sky,Orion,We are in a suberben community. There is a small valley below us. Their is also a river. Their are only a few street lights that do not cause any obstruction of view  None.,It is very cloudy. There is an orange haze on the horison. The sky does not look like it is going to rain though. There has been no thunder or ligtning.,United States - Colorado
18658,GAN,32.2294,-110.951,741.95,2008-03-07,21:12,2008-03-07,14:12,3,,,clear,Orion,,,United States - Arizona
18657,GAN,41.7751,-88.1105,227.62,2008-03-07,21:10,2008-03-07,15:10,4,,,1/4 of sky,Orion,,,United States - Illinois
18656,GAN,19.7,-101.2,1900.62,2008-03-07,21:10,2008-03-07,15:10,4,18.0,,clear,Orion,Outside the Morelia Planetarium,,Mexico
18655,GAN,49.7821,17.7563,502.32,2008-03-07,21:10,2008-03-07,22:10,3,,,1/2 of sky,Orion,,,Czech Republic
18654,GAN,40.3555,22.573,53.38,2008-03-07,21:10,2008-03-07,23:10,-9999,,,over 1/2 of sky,Orion,,,Greece
